0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5546.0,7.0,624.2,3.0,25.5,52.0,1887.158242,0.003509,0.011497,64.081263,0.0,2.0,1.0,10.0,5.0,7.0,2.0,0.0,89.17142857142858,8.5,36.291504653846154,0.0
7016.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.066667,0.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,6.333333333333333,0.0
636.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,5.0,10.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
3092.0,0.0,0.0,0.0,0.0,30.0,1661.833333,0.027222,0.071667,0.0,0.0,9.0,1.0,10.0,6.0,8.0,2.0,0.0,0.0,0.0,55.394444433333334,0.0
6633.0,0.0,0.0,0.0,0.0,4.0,253.0,0.0,0.016667,0.0,0.6,0.0,1.0,10.0,6.0,12.0,2.0,0.0,0.0,0.0,63.25,0.0
4304.0,24.0,876.233333,5.0,625.5,34.0,1588.666667,0.0,0.013801,0.0,0.0,1.0,1.0,10.0,8.0,4.0,2.0,0.0,36.509722208333336,125.1,46.72549020588235,0.0
6378.0,12.0,397.716667,3.0,431.333333,336.0,12595.62776,0.002377,0.013316,1.17899,0.0,8.0,1.0,10.0,0.0,15.0,2.0,0.0,33.14305558333333,143.77777766666665,37.48698738095238,1.0
6543.0,1.0,21.0,1.0,61.0,49.0,1647.152381,0.0,0.0008,144.393489,0.0,1.0,1.0,10.0,3.0,4.0,2.0,1.0,21.0,61.0,33.615354714285715,1.0
7155.0,10.0,162.229167,0.0,0.0,101.0,2681.998105,0.010185,0.021374,4.195335,0.0,8.0,5.0,10.0,6.0,4.0,2.0,0.0,16.2229167,0.0,26.55443668316832,0.0
1370.0,2.0,255.0,0.0,0.0,10.0,173.433333,0.03,0.025714,0.0,0.0,9.0,5.0,10.0,0.0,8.0,2.0,1.0,127.5,0.0,17.3433333,0.0
4479.0,11.0,361.6,4.0,112.6,12.0,147.733333,0.057143,0.055556,0.0,0.0,5.0,5.0,10.0,0.0,12.0,2.0,0.0,32.872727272727275,28.15,12.311111083333332,0.0
6647.0,1.0,4.0,1.0,0.0,22.0,360.65,0.0,0.01037,1.453923,0.0,7.0,1.0,10.0,0.0,4.0,2.0,0.0,4.0,0.0,16.393181818181816,1.0
8982.0,5.0,86.083333,0.0,0.0,11.0,396.5,0.0,0.007692,0.0,0.0,8.0,5.0,10.0,6.0,11.0,1.0,1.0,17.2166666,0.0,36.04545454545455,0.0
3368.0,10.0,323.55,0.0,0.0,46.0,1044.8,0.017021,0.019757,0.0,0.0,2.0,5.0,10.0,3.0,7.0,2.0,0.0,32.355000000000004,0.0,22.713043478260868,0.0
8880.0,0.0,0.0,0.0,0.0,33.0,1239.5,0.070588,0.095098,0.0,1.0,2.0,1.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,37.56060606060606,0.0
8813.0,0.0,0.0,0.0,0.0,56.0,1531.920136,0.011508,0.017881,0.0,0.0,8.0,5.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,27.355716714285712,0.0
4522.0,7.0,91.25,1.0,0.0,95.0,2900.791667,0.00396,0.023267,4.485679,0.0,8.0,1.0,10.0,0.0,4.0,2.0,1.0,13.035714285714286,0.0,30.534649126315788,1.0
7385.0,4.0,73.75,1.0,58.0,12.0,777.5,0.0,0.015556,10.782,0.0,1.0,1.0,10.0,0.0,4.0,2.0,1.0,18.4375,58.0,64.79166666666667,1.0
3767.0,0.0,0.0,0.0,0.0,4.0,34.0,0.1,0.15,0.0,0.0,1.0,5.0,10.0,1.0,8.0,2.0,0.0,0.0,0.0,8.5,0.0
7523.0,6.0,316.0,0.0,0.0,69.0,1618.532967,0.005556,0.027698,0.0,0.0,8.0,1.0,7.0,0.0,8.0,2.0,0.0,52.666666666666664,0.0,23.45699952173913,0.0
6906.0,6.0,76.25,0.0,0.0,22.0,1075.25,0.0,0.004167,0.0,0.0,9.0,1.0,10.0,2.0,4.0,2.0,0.0,12.708333333333334,0.0,48.875,0.0
5342.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,1.0,10.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
3166.0,0.0,0.0,0.0,0.0,3.0,172.0,0.0,0.066667,0.0,0.0,9.0,1.0,5.0,4.0,18.0,2.0,0.0,0.0,0.0,57.333333333333336,0.0
7920.0,0.0,0.0,0.0,0.0,11.0,272.0,0.0,0.016667,0.0,0.8,2.0,1.0,10.0,2.0,7.0,2.0,0.0,0.0,0.0,24.727272727272727,0.0
3973.0,2.0,41.75,2.0,30.0,25.0,596.075,0.001538,0.020147,0.0,0.0,8.0,1.0,10.0,6.0,8.0,2.0,0.0,20.875,15.0,23.843000000000004,0.0
3117.0,13.0,344.492216,5.0,271.25,182.0,5402.78526,0.000969,0.006829,16.275116,0.0,9.0,5.0,10.0,0.0,4.0,2.0,0.0,26.49940123076923,54.25,29.685633296703294,0.0
6118.0,4.0,82.466667,0.0,0.0,10.0,153.9,0.016667,0.016667,0.0,0.0,4.0,5.0,10.0,1.0,7.0,2.0,0.0,20.61666675,0.0,15.39,1.0
6033.0,0.0,0.0,0.0,0.0,5.0,62.75,0.0,0.04,0.0,0.0,9.0,1.0,10.0,1.0,4.0,2.0,1.0,0.0,0.0,12.55,0.0
6667.0,0.0,0.0,0.0,0.0,5.0,384.0,0.0,0.05,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,76.8,0.0
7655.0,0.0,0.0,0.0,0.0,102.0,4509.0,0.011765,0.03768,0.0,0.0,8.0,1.0,10.0,3.0,8.0,2.0,0.0,0.0,0.0,44.205882352941174,0.0
789.0,0.0,0.0,2.0,63.5,14.0,376.0,0.0375,0.040625,0.0,0.0,8.0,1.0,10.0,5.0,15.0,2.0,1.0,0.0,31.75,26.857142857142858,1.0
3388.0,3.0,182.642857,3.0,119.375,64.0,2671.06994,0.000275,0.017352,37.596468,0.0,8.0,1.0,7.0,1.0,4.0,2.0,0.0,60.88095233333333,39.791666666666664,41.7354678125,1.0
5059.0,1.0,21.2,0.0,0.0,53.0,2224.633333,0.011538,0.035147,0.0,0.0,5.0,1.0,10.0,6.0,12.0,2.0,0.0,21.2,0.0,41.97421383018868,0.0
1649.0,0.0,0.0,0.0,0.0,9.0,110.5,0.0,0.05,0.0,0.6,2.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,12.277777777777779,0.0
1131.0,2.0,100.0,1.0,12.0,44.0,1373.95,0.0,0.004545,0.0,0.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,50.0,12.0,31.226136363636364,0.0
1327.0,2.0,214.6,3.0,34.4,1.0,165.2,0.0,0.033333,0.0,0.0,4.0,1.0,10.0,3.0,4.0,2.0,0.0,107.3,11.466666666666667,165.2,0.0
863.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,2.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
5761.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8657.0,2.0,22.0,1.0,49.0,22.0,602.166667,0.0,0.008696,0.0,0.0,1.0,1.0,10.0,0.0,4.0,1.0,1.0,11.0,49.0,27.371212136363635,0.0
2000.0,7.0,111.083333,0.0,0.0,24.0,431.5,0.008,0.012,0.0,0.0,9.0,3.0,3.0,0.0,12.0,2.0,0.0,15.86904757142857,0.0,17.979166666666668,0.0
3896.0,0.0,0.0,0.0,0.0,34.0,1491.775,0.00202,0.024793,0.0,0.0,8.0,1.0,10.0,1.0,15.0,2.0,1.0,0.0,0.0,43.875735294117646,1.0
8028.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,8.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
3934.0,14.0,564.9,3.0,522.166667,134.0,3410.697592,0.001496,0.00284,0.0,0.0,8.0,5.0,10.0,0.0,4.0,2.0,0.0,40.35,174.05555566666666,25.45296710447761,0.0
2383.0,1.0,21.0,0.0,0.0,23.0,529.75,0.0,0.009091,57.315891,0.0,8.0,3.0,10.0,0.0,11.0,1.0,0.0,21.0,0.0,23.032608695652176,1.0
3452.0,0.0,0.0,0.0,0.0,10.0,338.5,0.0,0.02,32.382,0.0,2.0,1.0,10.0,5.0,8.0,2.0,0.0,0.0,0.0,33.85,1.0
1478.0,0.0,0.0,0.0,0.0,4.0,53.625,0.0,0.05,0.0,0.0,8.0,5.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,13.40625,0.0
3172.0,0.0,0.0,0.0,0.0,6.0,163.0,0.0,0.033333,0.0,0.0,9.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,27.166666666666668,0.0
5785.0,0.0,0.0,0.0,0.0,15.0,612.0,0.0,0.013333,0.0,0.0,8.0,3.0,10.0,7.0,4.0,2.0,1.0,0.0,0.0,40.8,0.0
850.0,2.0,149.666667,0.0,0.0,4.0,86.75,0.0,0.016667,0.0,0.0,2.0,5.0,10.0,1.0,3.0,1.0,0.0,74.8333335,0.0,21.6875,0.0
4619.0,5.0,34.5,0.0,0.0,8.0,154.5,0.022222,0.014815,0.0,0.0,9.0,5.0,10.0,2.0,4.0,2.0,0.0,6.9,0.0,19.3125,0.0
3962.0,2.0,992.714286,5.0,809.5,28.0,1793.214286,0.005714,0.016429,9.699177,0.0,8.0,1.0,10.0,0.0,5.0,2.0,0.0,496.357143,161.9,64.04336735714286,1.0
1768.0,11.0,247.333333,2.0,369.0,90.0,7221.0,0.001031,0.003918,13.464063,0.0,1.0,1.0,10.0,6.0,11.0,2.0,0.0,22.484848454545457,184.5,80.23333333333333,1.0
1932.0,0.0,0.0,0.0,0.0,22.0,876.25,0.0,0.004762,0.0,0.0,9.0,1.0,10.0,5.0,5.0,2.0,0.0,0.0,0.0,39.82954545454545,0.0
1963.0,3.0,92.0,0.0,0.0,91.0,4155.620833,0.002553,0.02215,0.0,0.0,8.0,3.0,10.0,0.0,4.0,2.0,1.0,30.666666666666668,0.0,45.666163,0.0
4258.0,0.0,0.0,0.0,0.0,20.0,518.666667,0.0,0.011111,0.0,0.0,1.0,1.0,10.0,5.0,8.0,2.0,0.0,0.0,0.0,25.933333349999998,0.0
5427.0,0.0,0.0,0.0,0.0,5.0,1162.5,0.0,0.025,0.0,0.0,1.0,1.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,232.5,0.0
4468.0,0.0,0.0,0.0,0.0,25.0,934.366667,0.024,0.054,0.0,0.6,2.0,1.0,10.0,1.0,14.0,2.0,0.0,0.0,0.0,37.37466668,0.0
3826.0,0.0,0.0,0.0,0.0,9.0,171.5,0.0,0.022222,0.0,0.0,8.0,1.0,10.0,5.0,14.0,2.0,0.0,0.0,0.0,19.055555555555557,0.0
6187.0,0.0,0.0,0.0,0.0,21.0,1030.0,0.005,0.025,0.0,0.0,9.0,1.0,10.0,3.0,8.0,2.0,0.0,0.0,0.0,49.04761904761905,0.0
3528.0,6.0,1279.5,0.0,0.0,72.0,1032.761905,0.0,0.001389,0.0,0.0,2.0,1.0,1.0,0.0,12.0,1.0,0.0,213.25,0.0,14.343915347222223,0.0
4985.0,4.0,82.0,0.0,0.0,32.0,1040.166667,0.011765,0.041176,0.0,0.0,2.0,1.0,10.0,5.0,12.0,2.0,1.0,20.5,0.0,32.50520834375,0.0
1602.0,0.0,0.0,8.0,707.5,51.0,3981.892484,0.00339,0.015405,0.0,0.4,2.0,1.0,10.0,7.0,12.0,2.0,0.0,0.0,88.4375,78.07632321568627,0.0
1298.0,0.0,0.0,0.0,0.0,74.0,1268.266667,0.002703,0.00955,0.0,0.0,3.0,1.0,10.0,5.0,7.0,2.0,0.0,0.0,0.0,17.138738743243245,0.0
3174.0,0.0,0.0,0.0,0.0,15.0,275.5,0.004444,0.031111,0.0,0.0,8.0,1.0,10.0,6.0,4.0,2.0,0.0,0.0,0.0,18.366666666666667,0.0
5720.0,0.0,0.0,0.0,0.0,10.0,122.166667,0.0,0.02,0.0,0.0,8.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,12.216666700000001,0.0
3147.0,4.0,171.25,0.0,0.0,22.0,851.559524,0.004545,0.031907,0.0,0.0,1.0,5.0,10.0,0.0,8.0,2.0,0.0,42.8125,0.0,38.70725109090909,0.0
3437.0,2.0,27.0,1.0,35.0,19.0,461.05,0.016667,0.02619,16.339429,0.0,1.0,5.0,10.0,0.0,8.0,2.0,0.0,13.5,35.0,24.26578947368421,0.0
1593.0,4.0,45.4,0.0,0.0,14.0,339.0,0.0,0.010526,0.0,0.0,4.0,1.0,10.0,0.0,3.0,1.0,0.0,11.35,0.0,24.214285714285715,0.0
4494.0,0.0,0.0,0.0,0.0,16.0,1092.333333,0.025,0.066667,0.0,0.0,9.0,1.0,10.0,8.0,8.0,2.0,0.0,0.0,0.0,68.2708333125,0.0
5789.0,0.0,0.0,0.0,0.0,32.0,1723.75,0.006667,0.026667,0.0,0.0,2.0,1.0,10.0,1.0,12.0,2.0,0.0,0.0,0.0,53.8671875,0.0
4813.0,0.0,0.0,0.0,0.0,2.0,222.0,0.0,0.1,0.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0,111.0,0.0
3961.0,0.0,0.0,0.0,0.0,21.0,1005.833333,0.009091,0.039394,0.0,0.0,9.0,1.0,10.0,5.0,4.0,2.0,0.0,0.0,0.0,47.896825380952386,0.0
2235.0,0.0,0.0,0.0,0.0,35.0,897.666667,0.011765,0.017017,5.220706,0.0,2.0,5.0,10.0,5.0,12.0,2.0,0.0,0.0,0.0,25.647619057142855,1.0
7927.0,9.0,103.933333,0.0,0.0,16.0,172.133333,0.012,0.049,0.0,0.0,7.0,3.0,3.0,0.0,4.0,2.0,0.0,11.54814811111111,0.0,10.7583333125,1.0
4906.0,0.0,0.0,0.0,0.0,26.0,655.783333,0.003846,0.013782,0.0,0.0,1.0,3.0,3.0,7.0,12.0,2.0,0.0,0.0,0.0,25.222435884615383,0.0
7083.0,0.0,0.0,0.0,0.0,56.0,4377.983333,0.004286,0.022296,0.0,0.8,2.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,78.17827380357143,0.0
8503.0,0.0,0.0,0.0,0.0,7.0,360.75,0.0,0.033333,0.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,51.535714285714285,0.0
654.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,8.0,1.0,10.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
6417.0,2.0,31.5,0.0,0.0,12.0,402.5,0.0,0.0025,0.0,0.0,1.0,1.0,10.0,3.0,8.0,2.0,0.0,15.75,0.0,33.541666666666664,0.0
4875.0,4.0,101.7,0.0,0.0,40.0,708.554762,0.009302,0.016434,0.0,0.0,5.0,1.0,10.0,6.0,14.0,2.0,0.0,25.425,0.0,17.71386905,0.0
6248.0,0.0,0.0,0.0,0.0,19.0,535.5,0.044444,0.091667,0.0,0.0,8.0,1.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,28.18421052631579,0.0
3542.0,4.0,59.5,2.0,662.0,31.0,1586.154762,0.016667,0.037334,0.0,0.0,8.0,3.0,3.0,0.0,4.0,2.0,0.0,14.875,331.0,51.16628264516129,0.0
440.0,2.0,88.0,0.0,0.0,3.0,95.5,0.0,0.02,0.0,0.0,2.0,3.0,10.0,6.0,4.0,1.0,0.0,44.0,0.0,31.833333333333332,0.0
4959.0,4.0,359.3,4.0,407.0,69.0,5485.105556,0.010526,0.017494,4.494741,0.0,1.0,3.0,3.0,5.0,8.0,2.0,1.0,89.825,101.75,79.49428342028986,1.0
8271.0,6.0,57.0,0.0,0.0,80.0,1982.884524,0.007595,0.033499,0.0,0.0,8.0,1.0,8.0,1.0,8.0,2.0,0.0,9.5,0.0,24.78605655,0.0
8641.0,6.0,446.383333,0.0,0.0,28.0,789.126667,0.01,0.01286,37.547416,0.0,8.0,1.0,10.0,0.0,4.0,2.0,0.0,74.39722216666667,0.0,28.18309525,0.0
8184.0,0.0,0.0,0.0,0.0,8.0,24.0,0.15,0.175,0.0,0.4,2.0,1.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0
7905.0,0.0,0.0,0.0,0.0,8.0,1577.0,0.0,0.025,0.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,197.125,0.0
2537.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.05,0.0,0.0,1.0,5.0,10.0,7.0,15.0,2.0,0.0,0.0,0.0,25.0,0.0
4509.0,0.0,0.0,0.0,0.0,3.0,53.0,0.066667,0.088889,0.0,0.0,8.0,3.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,17.666666666666668,0.0
7557.0,0.0,0.0,0.0,0.0,20.0,275.666667,0.066667,0.114815,0.0,0.0,2.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,13.783333350000001,0.0
405.0,4.0,84.0,3.0,102.0,32.0,478.5,0.070588,0.077843,0.0,0.0,2.0,5.0,10.0,1.0,2.0,2.0,0.0,21.0,34.0,14.953125,0.0
2547.0,2.0,89.0,3.0,119.0,41.0,4270.141667,0.004444,0.02716,0.0,0.0,1.0,1.0,10.0,2.0,8.0,2.0,0.0,44.5,39.666666666666664,104.14979675609756,0.0
4121.0,4.0,91.0,1.0,188.0,160.0,2418.52904,0.004878,0.017369,0.58275,0.0,2.0,1.0,8.0,0.0,2.0,2.0,0.0,22.75,188.0,15.1158065,0.0
7228.0,6.0,69.125,2.0,13.0,227.0,6854.604365,0.005702,0.020961,0.0,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,11.520833333333334,6.5,30.196495000000002,0.0
2003.0,0.0,0.0,0.0,0.0,14.0,599.583333,0.0,0.016327,0.0,0.0,8.0,1.0,10.0,0.0,18.0,2.0,0.0,0.0,0.0,42.82738092857143,0.0
2178.0,10.0,302.083333,0.0,0.0,81.0,1778.663263,0.0,0.002857,16.437847,0.0,8.0,3.0,3.0,0.0,11.0,1.0,1.0,30.2083333,0.0,21.958805716049383,0.0
6075.0,7.0,1474.5,2.0,11.5,129.0,5293.824709,0.005072,0.020659,2.524994,0.2,2.0,1.0,10.0,6.0,8.0,2.0,0.0,210.64285714285714,5.75,41.03740084496124,0.0
4645.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,5.0,10.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
4172.0,2.0,12.0,0.0,0.0,45.0,547.5,0.033469,0.054461,13.184082,0.8,2.0,1.0,4.0,6.0,4.0,2.0,0.0,6.0,0.0,12.166666666666666,0.0
127.0,2.0,40.25,0.0,0.0,23.0,766.25,0.008333,0.025,24.079519,0.0,9.0,3.0,3.0,5.0,11.0,2.0,1.0,20.125,0.0,33.31521739130435,1.0
4695.0,2.0,102.0,0.0,0.0,4.0,268.0,0.0,0.013333,0.0,0.0,1.0,1.0,10.0,0.0,12.0,2.0,1.0,51.0,0.0,67.0,0.0
8125.0,0.0,0.0,0.0,0.0,37.0,918.541667,0.005405,0.005315,0.0,0.0,8.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,24.825450459459457,1.0
165.0,0.0,0.0,0.0,0.0,41.0,747.907778,0.027526,0.048583,0.0,0.0,3.0,3.0,3.0,3.0,12.0,2.0,0.0,0.0,0.0,18.24165312195122,0.0
5616.0,0.0,0.0,0.0,0.0,6.0,149.5,0.0,0.066667,0.0,0.4,2.0,1.0,10.0,0.0,14.0,2.0,0.0,0.0,0.0,24.916666666666668,0.0
3689.0,0.0,0.0,0.0,0.0,7.0,138.873333,0.0,0.0,179.307293,0.0,8.0,1.0,10.0,2.0,4.0,1.0,1.0,0.0,0.0,19.839047571428573,1.0
6399.0,0.0,0.0,0.0,0.0,17.0,212.25,0.0,0.023529,0.0,0.0,9.0,1.0,10.0,0.0,18.0,2.0,0.0,0.0,0.0,12.485294117647058,0.0
1816.0,0.0,0.0,0.0,0.0,2.0,78.0,0.0,0.05,0.0,0.0,9.0,5.0,10.0,4.0,4.0,2.0,0.0,0.0,0.0,39.0,0.0
4352.0,0.0,0.0,0.0,0.0,51.0,742.960317,0.003922,0.012121,0.0,0.0,8.0,3.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,14.567849352941177,0.0
5027.0,0.0,0.0,0.0,0.0,19.0,926.633333,0.011111,0.02963,0.0,0.0,1.0,1.0,10.0,5.0,8.0,2.0,1.0,0.0,0.0,48.770175421052635,0.0
2228.0,0.0,0.0,0.0,0.0,128.0,2787.692619,0.003125,0.014176,0.0,0.0,4.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,21.7788485859375,0.0
4816.0,12.0,225.25,1.0,0.0,129.0,3367.041281,0.001429,0.018457,1.0353,0.0,8.0,1.0,1.0,0.0,5.0,2.0,0.0,18.770833333333332,0.0,26.101095201550386,1.0
5081.0,1.0,9.0,0.0,0.0,37.0,2368.111111,0.030556,0.053241,4.760549,0.0,8.0,3.0,3.0,7.0,8.0,2.0,0.0,9.0,0.0,64.003003,0.0
3903.0,0.0,0.0,0.0,0.0,4.0,33.0,0.1,0.15,0.0,0.6,2.0,1.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0,8.25,0.0
6741.0,0.0,0.0,0.0,0.0,17.0,857.0,0.023529,0.076471,0.0,0.0,2.0,0.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,50.411764705882355,0.0
8734.0,7.0,75.846154,4.0,246.333333,16.0,672.879487,0.021429,0.029028,0.0,0.0,2.0,3.0,3.0,0.0,12.0,2.0,0.0,10.835164857142857,61.58333325,42.0549679375,0.0
8886.0,0.0,0.0,0.0,0.0,7.0,1689.0,0.028571,0.085714,0.0,0.6,2.0,1.0,10.0,6.0,12.0,2.0,0.0,0.0,0.0,241.28571428571428,0.0
3788.0,2.0,40.0,2.0,162.0,17.0,481.666667,0.024561,0.036842,32.645211,0.0,1.0,1.0,6.0,6.0,4.0,2.0,0.0,20.0,81.0,28.333333352941178,0.0
1263.0,0.0,0.0,0.0,0.0,12.0,76.666667,0.016667,0.0375,0.0,0.0,8.0,1.0,10.0,6.0,14.0,2.0,0.0,0.0,0.0,6.388888916666667,0.0
5312.0,3.0,28.65,0.0,0.0,9.0,75.05,0.066667,0.111111,0.0,0.0,6.0,5.0,10.0,2.0,12.0,2.0,0.0,9.549999999999999,0.0,8.338888888888889,0.0
4869.0,8.0,211.964286,0.0,0.0,26.0,1382.66514,0.017284,0.022875,0.0,0.6,2.0,5.0,10.0,3.0,7.0,2.0,0.0,26.49553575,0.0,53.179428461538464,0.0
3651.0,10.0,317.958333,4.0,821.0,20.0,781.425,0.0,0.002667,0.0,0.0,9.0,1.0,10.0,3.0,4.0,2.0,0.0,31.795833299999998,205.25,39.07125,0.0
943.0,0.0,0.0,0.0,0.0,10.0,174.083333,0.06,0.07,0.0,0.0,8.0,1.0,10.0,4.0,8.0,2.0,1.0,0.0,0.0,17.408333300000002,0.0
1985.0,7.0,91.0,0.0,0.0,23.0,297.125,0.0,0.012069,0.0,0.0,8.0,1.0,10.0,1.0,4.0,1.0,0.0,13.0,0.0,12.918478260869565,0.0
2018.0,0.0,0.0,0.0,0.0,7.0,99.7,0.0,0.014286,0.0,0.2,2.0,3.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,14.242857142857144,0.0
2663.0,3.0,139.0,0.0,0.0,35.0,631.933333,0.005263,0.015789,0.0,0.0,8.0,3.0,10.0,0.0,4.0,1.0,0.0,46.333333333333336,0.0,18.055238085714283,0.0
2030.0,0.0,0.0,0.0,0.0,19.0,950.0,0.0,0.011111,0.0,0.0,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,50.0,0.0
4410.0,3.0,99.0,0.0,0.0,32.0,886.958333,0.00625,0.0125,58.105625,0.0,2.0,3.0,3.0,6.0,7.0,2.0,0.0,33.0,0.0,27.71744790625,0.0
6972.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
1936.0,8.0,247.083333,0.0,0.0,163.0,4600.540873,0.008383,0.021053,5.286088,0.0,8.0,1.0,1.0,6.0,4.0,2.0,0.0,30.885416625,0.0,28.224177134969324,1.0
6870.0,0.0,0.0,0.0,0.0,16.0,519.75,0.0125,0.04,0.0,0.0,1.0,5.0,10.0,6.0,12.0,2.0,0.0,0.0,0.0,32.484375,0.0
3694.0,0.0,0.0,1.0,322.4,27.0,1747.7,0.007692,0.025641,0.0,0.0,7.0,1.0,1.0,8.0,8.0,2.0,0.0,0.0,322.4,64.72962962962963,0.0
6459.0,8.0,375.12,0.0,0.0,13.0,288.713333,0.0,0.003589,0.0,0.0,6.0,5.0,10.0,2.0,12.0,1.0,0.0,46.89,0.0,22.20871792307692,0.0
3974.0,0.0,0.0,0.0,0.0,9.0,143.0,0.055556,0.122222,0.0,1.0,2.0,1.0,8.0,0.0,4.0,2.0,1.0,0.0,0.0,15.88888888888889,0.0
2140.0,0.0,0.0,0.0,0.0,24.0,674.5,0.041667,0.0625,0.0,1.0,2.0,5.0,9.0,6.0,7.0,2.0,1.0,0.0,0.0,28.104166666666668,0.0
1545.0,0.0,0.0,0.0,0.0,8.0,185.5,0.025,0.0375,0.0,0.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,23.1875,0.0
8730.0,1.0,16.0,1.0,29.0,19.0,1083.690476,0.016,0.024885,19.3154,0.0,2.0,5.0,10.0,0.0,4.0,2.0,0.0,16.0,29.0,57.03634084210526,0.0
7300.0,0.0,0.0,1.0,81.0,82.0,3214.020563,0.0,0.007724,4.667079,0.0,1.0,5.0,9.0,5.0,5.0,2.0,0.0,0.0,81.0,39.19537271951219,1.0
2828.0,0.0,0.0,0.0,0.0,22.0,343.033333,0.0,0.027273,0.0,0.0,3.0,1.0,7.0,1.0,8.0,2.0,0.0,0.0,0.0,15.592424227272728,0.0
5178.0,0.0,0.0,0.0,0.0,8.0,139.0,0.0,0.05,0.0,0.0,2.0,1.0,1.0,6.0,12.0,2.0,0.0,0.0,0.0,17.375,0.0
6285.0,4.0,58.0,2.0,28.5,82.0,4729.065909,0.0,0.014545,9.055466,0.0,8.0,1.0,10.0,0.0,4.0,2.0,0.0,14.5,14.25,57.67153547560976,1.0
64.0,1.0,4.0,0.0,0.0,14.0,333.9,0.0,0.007143,24.504857,0.0,2.0,5.0,10.0,5.0,2.0,1.0,0.0,4.0,0.0,23.849999999999998,1.0
4586.0,3.0,72.5,2.0,523.75,8.0,178.75,0.023077,0.069231,0.0,0.0,8.0,3.0,3.0,0.0,12.0,2.0,0.0,24.166666666666668,261.875,22.34375,0.0
1619.0,0.0,0.0,0.0,0.0,13.0,229.5,0.0,0.015385,0.0,0.0,2.0,1.0,10.0,8.0,4.0,2.0,0.0,0.0,0.0,17.653846153846153,0.0
4710.0,6.0,95.6,0.0,0.0,12.0,582.733333,0.014286,0.035714,21.324134,0.0,6.0,1.0,10.0,7.0,13.0,2.0,0.0,15.933333333333332,0.0,48.56111108333334,0.0
2816.0,0.0,0.0,0.0,0.0,13.0,231.5,0.015385,0.046154,0.0,0.0,2.0,3.0,3.0,6.0,7.0,2.0,0.0,0.0,0.0,17.807692307692307,0.0
